consumer,containingMethod,literal,count
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill20,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill21,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill22,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill23,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill24,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill25,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill26,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill27,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill28,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill4,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill5,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill6,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill7,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill8,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill9,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,flowLayoutPanel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,flowLayoutPanel2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,groupBox1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,groupBox2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,Options_ColorMisc,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,btnResetColors,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,btnResetColorsCustomTriggers,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccCustomTriggerActive,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccCustomTriggerInactive,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccCustomTriggerRestricted,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccSpellTimerBackColor,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccSpellTimerExpireColor,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccSpellTimerForeColor,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccSpellTimerWarnColor,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,fccCustomTriggerTreeView,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,groupBox1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,groupBox2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,Options_ColorUserInterface,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,btnResetColors,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,cbColorPlugins,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,cbInvertLuminosity,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,cbShadeMainScrollbars,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccDGAllyText,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccDGPersonalBackcolor,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccEncLabel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccEncLabel2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccEncLabel3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccScrollShade,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,fccDataGrid,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,fccMainWindow,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,fccPluginsNotifications,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,fccTreeView,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,fccWindowColors,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,flowLayoutPanel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,groupBox1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,label1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,label2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,label3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,label6,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,nudLumOffset,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,nudSatOffset,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,nudShadeOpacity,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,panel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,panel2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,panel3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,panel4,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,panel5,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,panel6,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,panel7,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionMisc::InitializeComponent,Apply,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionMisc::InitializeComponent,Options_DataCorrectionMisc,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionMisc::InitializeComponent,btnCharNameApply,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionMisc::InitializeComponent,cbBlockisHit,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionMisc::InitializeComponent,cbCalcRealAvgDly,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionMisc::InitializeComponent,cbExportDurationWallTime,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionMisc::InitializeComponent,cbLongEncDuration,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionMisc::InitializeComponent,lblCharName,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionMisc::InitializeComponent,tableLayoutPanel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionMisc::InitializeComponent,tbCharName,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,Damage,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,Healing,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,Options_DataCorrectionRedirect,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,btnAbilityRedirectAdd,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,btnAbilityRedirectRemove,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,clbAbilityRedirect,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,ddlAbilityRedirectType,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,label95,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,label96,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,label97,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,tableLayoutPanel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,tableLayoutPanel2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,tbAbilityRedirectInto,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRedirect::InitializeComponent,tbAbilityRedirectName,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,After,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,Before,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,Options_DataCorrectionRename,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,btnRenameAdd,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,btnRenameRemove,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,clbRename,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,label80,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,label81,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,label82,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,tableLayoutPanel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,tableLayoutPanel2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,tbRenameAfter,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_DataCorrectionRename::InitializeComponent,tbRenameBefore,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,Options_EncCulling,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,cbCullAll,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,cbCullCount,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,cbCullCountIgnoreNoAlly,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,cbCullNoAlly,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,cbCullOther,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,cbCullTimer,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,groupBox30,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,groupBox31,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,nudCullAllN,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,nudCullCountN,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,nudCullOtherN,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_EncCulling::InitializeComponent,nudCullTimerN,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,Active,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,Options_FileHTML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,btnClearHTML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,btnExFTPTest,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,cbCurrentGraph,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,cbCurrentTable,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,cbExGraph,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,cbExHTML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,cbExHTMLFTP,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,cbHTMLCullEncounters,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,cbHtmlTimers,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,groupBox15,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,groupBox16,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label15,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label18,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label25,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label28,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label29,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label30,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label31,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label32,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label33,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,label34,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,lblGraphXY,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,nudCGraphDelay,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,nudExFTPPort,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,nudGraphX,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,nudGraphY,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,nudHTMLCullingCount,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,rbExFTPActive,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,rbExFTPPassive,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,tbExFTPPass,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,tbExFTPPath,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,tbExFTPServer,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_FileHTML::InitializeComponent,tbExFTPUser,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,Options_Graphing,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,cbBarGraphUseSuffixDecimals,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,cbGraphRollingAvg,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,cbGraphsUseSuffix,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,cbOnlyGraphAllies,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,cbSimpleGraphTotals,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,clbSoloGraphTypes,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,ddlGraphPriority,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,groupBox2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,label1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,label11,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,label92,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,nudGraphAvg,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,rbGraphAdv,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,rbGraphSimple,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,tableLayoutPanel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,tableLayoutPanel2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Graphing::InitializeComponent,tableLayoutPanel3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ImportExport::InitializeComponent,Options_ImportExport,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ImportExport::InitializeComponent,Refresh,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ImportExport::InitializeComponent,btnConvertXmlSnippet,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ImportExport::InitializeComponent,btnExportSettings,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ImportExport::InitializeComponent,btnImportSettings,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ImportExport::InitializeComponent,btnLoadSelected,1
Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ImportExport::InitializeComponent,btnRefreshListing,1
