consumer,consumerCat,kind,providerAssembly,providerCat,type,member,count,intraSuite
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_OpenLogFolderCommand,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_QualityDescription,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_RandomFx,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_ResetNormalizeTargetCommand,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_SelectedChannel,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_SelectedOnnxVoice,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_SelectedServer,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_Servers,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_ShowDownloadStrip,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_ShowHighQualityWarning,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_TestCommand,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_TtsSpeed,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_TtsVoice,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_TtsVolume,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,get_Voices,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,remove_OutputActivated,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,remove_OutputDeactivated,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_AudioQualityIndex,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_AutoConnect,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_BotStatus,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_BotToken,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_DownloadDoneText,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_DownloadJustCompleted,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_DownloadProgress,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_FxChance,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsAdvancedExpanded,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsBotMode,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsConnected,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsDownloading,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsKokoro,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsLocalMode,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsOnnx,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsPiper,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsSapi,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsThreads1,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsThreads2,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_IsThreads4,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_LimiterCeilingIndex,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_LimiterEnabled,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_LocalOutputVolume,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_ModelsDir,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_Normalize,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_NormalizeTarget,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_RandomFx,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_SelectedChannel,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_SelectedOnnxVoice,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_SelectedServer,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_TtsSpeed,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_TtsVoice,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.DiscordTriggersViewModel,set_TtsVolume,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Type,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.LogEntry,,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.LogEntry,get_Level,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.LogEntry,get_Message,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.LogEntry,get_Timestamp,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Type,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,get_Installed,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,get_Label,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,get_Locale,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,get_LocaleName,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,get_Name,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,get_Recommended,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,get_SizeText,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,get_Tier,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,get_TierLabel,1,True
Fct.Plugins.DiscordTriggers,DiscordTriggers,Method,ACT_DiscordTriggers.Core,DiscordTriggers,ACT_DiscordTriggers.Core.ViewModels.OnnxVoiceItem,set_Installed,1,True
OverlayPlugin,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActGlobals,,1,False
OverlayPlugin,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActGlobals,oFormActMain,1,False
OverlayPlugin,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,,1,False
OverlayPlugin,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,pluginFile,1,False
OverlayPlugin,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,pluginObj,1,False
OverlayPlugin,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,,1,False
OverlayPlugin,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,GetVersion,1,False
OverlayPlugin,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,NotificationAdd,1,False
OverlayPlugin,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_ActPlugins,1,False
OverlayPlugin,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_AppDataFolder,1,False
OverlayPlugin,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_IsActClosing,1,False
OverlayPlugin,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.IActPluginV1,,1,False
OverlayPlugin,OverlayPlugin,Type,OverlayPlugin.Common,OverlayPlugin,RainbowMage.OverlayPlugin.ILogger,,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Common,OverlayPlugin,RainbowMage.OverlayPlugin.ILogger,Log,1,True
OverlayPlugin,OverlayPlugin,Type,OverlayPlugin.Common,OverlayPlugin,RainbowMage.OverlayPlugin.LogLevel,,1,True
OverlayPlugin,OverlayPlugin,Type,OverlayPlugin.Common,OverlayPlugin,RainbowMage.OverlayPlugin.TinyIoCContainer,,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Common,OverlayPlugin,RainbowMage.OverlayPlugin.TinyIoCContainer,.ctor,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Common,OverlayPlugin,RainbowMage.OverlayPlugin.TinyIoCContainer,Dispose,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Common,OverlayPlugin,RainbowMage.OverlayPlugin.TinyIoCContainer,Register,1,True
OverlayPlugin,OverlayPlugin,Type,OverlayPlugin.Common,OverlayPlugin,RegisterOptions,,1,True
OverlayPlugin,OverlayPlugin,Type,OverlayPlugin.Core,OverlayPlugin,RainbowMage.OverlayPlugin.Logger,,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Core,OverlayPlugin,RainbowMage.OverlayPlugin.Logger,.ctor,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Core,OverlayPlugin,RainbowMage.OverlayPlugin.Logger,Log,1,True
OverlayPlugin,OverlayPlugin,Type,OverlayPlugin.Core,OverlayPlugin,RainbowMage.OverlayPlugin.PluginMain,,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Core,OverlayPlugin,RainbowMage.OverlayPlugin.PluginMain,.ctor,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Core,OverlayPlugin,RainbowMage.OverlayPlugin.PluginMain,DeInitPlugin,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Core,OverlayPlugin,RainbowMage.OverlayPlugin.PluginMain,Dispose,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Core,OverlayPlugin,RainbowMage.OverlayPlugin.PluginMain,InitPlugin,1,True
OverlayPlugin,OverlayPlugin,Type,OverlayPlugin.Updater,OverlayPlugin,RainbowMage.OverlayPlugin.Updater.CefInstaller,,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Updater,OverlayPlugin,RainbowMage.OverlayPlugin.Updater.CefInstaller,EnsureCef,1,True
OverlayPlugin,OverlayPlugin,Type,OverlayPlugin.Updater,OverlayPlugin,RainbowMage.OverlayPlugin.Updater.CefMissingTab,,1,True
OverlayPlugin,OverlayPlugin,Method,OverlayPlugin.Updater,OverlayPlugin,RainbowMage.OverlayPlugin.Updater.CefMissingTab,.ctor,1,True
OverlayPlugin.Common,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActGlobals,,1,False
OverlayPlugin.Common,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActGlobals,oFormActMain,1,False
OverlayPlugin.Common,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,,1,False
OverlayPlugin.Common,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,pluginObj,1,False
OverlayPlugin.Common,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,,1,False
OverlayPlugin.Common,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_ActPlugins,1,False
OverlayPlugin.Common,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.IActPluginV1,,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActGlobals,,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActGlobals,oFormActMain,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActGlobals,oFormImportProgress,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActGlobals,oFormSpellTimers,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,cbEnabled,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,lblPluginTitle,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,pluginFile,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,pluginObj,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.ActPluginData,tpPluginSpace,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.AttackType,,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.AttackType,get_Items,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.CombatantData,,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.CombatantData,DamageTypeDataOutgoingDamage,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.CombatantData,DamageTypeDataOutgoingHealing,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.CombatantData,ExportVariables,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.CombatantData,get_Items,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.CombatantData,get_Name,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.DamageTypeData,,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.DamageTypeData,get_Items,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.Dnum,,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.Dnum,op_Addition,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.Dnum,op_Implicit,2,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.EncounterData,,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.EncounterData,ExportVariables,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.EncounterData,GetAllies,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.EncounterData,get_Active,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.EncounterData,get_EncId,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.EncounterData,get_EndTime,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,EndCombat,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,PlaySound,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,TTS,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,add_BeforeLogLineRead,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_ActPlugins,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_ActiveZone,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_AppDataFolder,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_CurrentZone,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_DpiScale,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_InCombat,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_InitActDone,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,get_IsActClosing,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormActMain,remove_BeforeLogLineRead,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormImportProgress,,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormSpellTimers,,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormSpellTimers,add_OnSpellTimerNotify,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.FormSpellTimers,add_OnSpellTimerRemoved,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.IActPluginV1,,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventArgs,,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventArgs,detectedTime,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventArgs,detectedType,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventArgs,logLine,1,False
OverlayPlugin.Core,OverlayPlugin,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventArgs,originalLogLine,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventDelegate,,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventDelegate,.ctor,1,False
OverlayPlugin.Core,OverlayPlugin,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,,1,False
OverlayPlugin.Core,OverlayPlugin,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,get_Damage,1,False
